experiment,checkpoint,agent,agent1_rew,agent2_rew,agent3_rew,agent4_rew,vs_random,agent_random
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S0,047500000,first_0,-9.55,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S0,048000000,first_0,-14.378378378378379,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S0,048500000,first_0,-19.61111111111111,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S0,049000000,first_0,-18.97222222222222,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S0,049500000,first_0,-19.457142857142856,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,004500000,first_0,-43.521126760563384,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,000500000,first_0,-9.447368421052632,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,001000000,first_0,-10.153846153846153,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,001500000,first_0,-10.282051282051283,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,002000000,first_0,-12.5,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,002500000,first_0,-15.472222222222221,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,003000000,first_0,-11.631578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,003500000,first_0,-12.324324324324325,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,004000000,first_0,-16.52777777777778,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,004500000,first_0,-7.846153846153846,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,005000000,first_0,-9.736842105263158,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,005000000,first_0,-37.2112676056338,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,005500000,first_0,-14.378378378378379,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,006000000,first_0,-11.18918918918919,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,006500000,first_0,-13.805555555555555,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,007000000,first_0,-14.583333333333334,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,007500000,first_0,-18.914285714285715,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,008000000,first_0,-12.61111111111111,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,008500000,first_0,-10.157894736842104,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,009000000,first_0,-9.473684210526315,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,009500000,first_0,-6.6923076923076925,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,010000000,first_0,-8.631578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,005500000,first_0,-39.45070422535211,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,010000000,first_0,-2.1549295774647885,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,010500000,first_0,-14.08108108108108,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,011000000,first_0,-13.64864864864865,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,011500000,first_0,-17.916666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,012000000,first_0,-8.692307692307692,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,012500000,first_0,-13.91891891891892,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,013000000,first_0,-11.157894736842104,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,013500000,first_0,-10.289473684210526,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,014000000,first_0,-6.475,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,014500000,first_0,-11.756756756756756,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,015000000,first_0,-9.794871794871796,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,006000000,first_0,-42.971830985915496,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,015500000,first_0,-11.72972972972973,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,016000000,first_0,-12.108108108108109,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,016500000,first_0,-8.692307692307692,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,017000000,first_0,-8.974358974358974,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,017500000,first_0,-14.694444444444445,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,018000000,first_0,-9.58974358974359,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,018500000,first_0,-14.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,019000000,first_0,-13.88888888888889,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,019500000,first_0,-7.973684210526316,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,020000000,first_0,-8.743589743589743,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,006500000,first_0,-41.70422535211268,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,020500000,first_0,-8.051282051282051,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,021000000,first_0,-9.289473684210526,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,021500000,first_0,-9.31578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,022000000,first_0,-8.868421052631579,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,022500000,first_0,-9.026315789473685,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,023000000,first_0,-9.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,023500000,first_0,-8.868421052631579,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,024000000,first_0,-8.179487179487179,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,024500000,first_0,-9.153846153846153,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,025000000,first_0,-9.102564102564102,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,007000000,first_0,-39.80281690140845,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,025500000,first_0,-7.743589743589744,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,026000000,first_0,-8.615384615384615,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,026500000,first_0,-9.289473684210526,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,027000000,first_0,-9.052631578947368,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,027500000,first_0,-8.487179487179487,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,028000000,first_0,-8.947368421052632,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,028500000,first_0,-9.236842105263158,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,029000000,first_0,-8.512820512820513,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,029500000,first_0,-7.769230769230769,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,030000000,first_0,-9.578947368421053,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,007500000,first_0,-22.887323943661972,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,030500000,first_0,-8.35897435897436,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,031000000,first_0,-8.41025641025641,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,031500000,first_0,-7.717948717948718,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,032000000,first_0,-8.631578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,032500000,first_0,-9.447368421052632,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,033000000,first_0,-8.58974358974359,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,033500000,first_0,-7.487179487179487,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,034000000,first_0,-8.923076923076923,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,034500000,first_0,-8.333333333333334,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,035000000,first_0,-8.076923076923077,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,008000000,first_0,-21.901408450704224,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,035500000,first_0,-9.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,036000000,first_0,-8.736842105263158,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,036500000,first_0,-7.769230769230769,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,037000000,first_0,-9.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,037500000,first_0,-9.025641025641026,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,038000000,first_0,-8.820512820512821,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,038500000,first_0,-9.289473684210526,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,039000000,first_0,-9.81578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,039500000,first_0,-8.973684210526315,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,040000000,first_0,-9.289473684210526,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,008500000,first_0,-19.309859154929576,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,040500000,first_0,-9.23076923076923,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,041000000,first_0,-9.894736842105264,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,041500000,first_0,-9.5,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,042000000,first_0,-9.052631578947368,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,042500000,first_0,-8.76923076923077,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,043000000,first_0,-9.263157894736842,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,043500000,first_0,-8.263157894736842,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,044000000,first_0,-8.631578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,044500000,first_0,-9.076923076923077,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,045000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,009000000,first_0,-49.91549295774648,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,045500000,first_0,-9.794871794871796,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,046000000,first_0,-9.763157894736842,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,046500000,first_0,-10.289473684210526,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,047000000,first_0,-8.179487179487179,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,047500000,first_0,-9.128205128205128,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,048000000,first_0,-9.025641025641026,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,048500000,first_0,-9.868421052631579,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,049000000,first_0,-9.842105263157896,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_ice_hockey_v1_RB1_F50000000_S0,049500000,first_0,-9.76923076923077,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,000500000,first_0,-9.447368421052632,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,009500000,first_0,-23.774647887323944,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,001000000,first_0,-14.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,001500000,first_0,-17.72222222222222,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,002000000,first_0,-3.525,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,002500000,first_0,-8.825,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,003000000,first_0,-23.705882352941178,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,003500000,first_0,-23.285714285714285,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,004000000,first_0,-18.63888888888889,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,004500000,first_0,-3.675,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,005000000,first_0,-25.294117647058822,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,005500000,first_0,-25.176470588235293,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,010000000,first_0,-20.154929577464788,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,006000000,first_0,-19.10810810810811,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,006500000,first_0,-20.5,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,007000000,first_0,-2.473684210526316,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,007500000,first_0,-6.8,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,008000000,first_0,-4.1,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,008500000,first_0,-15.567567567567568,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,009000000,first_0,-4.026315789473684,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,009500000,first_0,-7.324324324324325,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,010000000,first_0,-2.1794871794871793,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,010500000,first_0,-1.8421052631578947,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,010500000,first_0,-21.704225352112676,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,010500000,first_0,-20.450704225352112,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,011000000,first_0,-13.846153846153847,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,011500000,first_0,-15.06060606060606,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,012000000,first_0,-14.029411764705882,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,012500000,first_0,-21.914285714285715,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,013000000,first_0,-20.914285714285715,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,013500000,first_0,-21.6,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,014000000,first_0,-20.65714285714286,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,014500000,first_0,-22.8,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,015000000,first_0,-2.5714285714285716,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_ice_hockey_v1_RB1000000_F50000000_S1,015500000,first_0,-1.5555555555555556,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S1,011000000,first_0,-15.47887323943662,nan,nan,nan,False,False
